StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,TotalVotes,Progressive,Conservative,Other,Leaning
VIC,203,Calwell,31047,Meadow Heights,1919,0.501823866597186,0.13965607087024492,0.3585200625325691,-0.36216779572694113
VIC,203,Calwell,46545,Craigieburn North,2070,0.5502415458937198,0.18743961352657004,0.26231884057971017,-0.36280193236714975
VIC,203,Calwell,46546,Craigieburn West,1453,0.52856159669649,0.22849277357192016,0.2429456297315898,-0.3000688231245699
VIC,203,Calwell,46548,Roxburgh Park North,1601,0.4840724547158026,0.15865084322298564,0.35727670206121176,-0.325421611492817
VIC,203,Calwell,46549,Roxburgh Rise,1847,0.49431510557661074,0.1505143475906876,0.35517054683270166,-0.34380075798592313
VIC,203,Calwell,46595,Roxburgh Homestead,1841,0.5372080391091798,0.15154807170016296,0.31124388919065726,-0.38565996740901687
VIC,203,Calwell,58453,Mount Ridley,2027,0.5293537247163296,0.21509620128268378,0.25555007400098667,-0.31425752343364577
VIC,203,Calwell,58714,Pascoe Vale CALWELL PPVC,453,0.5099337748344371,0.2141280353200883,0.27593818984547464,-0.29580573951434885
VIC,203,Calwell,64682,Gladstone Park CALWELL PPVC,9773,0.45840581193082985,0.29202905965414916,0.249565128415021,-0.1663767522766807
VIC,203,Calwell,65531,EAV Calwell PPVC,21,0.7142857142857143,0.14285714285714285,0.14285714285714285,-0.5714285714285714
VIC,203,Calwell,66161,Craigieburn CALWELL PPVC,13208,0.5107510599636584,0.2358419139915203,0.2534070260448213,-0.2749091459721381
VIC,203,Calwell,83246,Mickleham East,1061,0.5183788878416589,0.2987747408105561,0.1828463713477851,-0.21960414703110276
VIC,203,Calwell,83247,Aitken Creek,1324,0.5211480362537765,0.24697885196374622,0.23187311178247735,-0.27416918429003023
VIC,203,Calwell,83765,Craigieburn Central,1335,0.4786516853932584,0.2449438202247191,0.27640449438202247,-0.2337078651685393
VIC,203,Calwell,83771,Roxburgh Park,753,0.5723771580345286,0.150066401062417,0.2775564409030544,-0.4223107569721116
VIC,203,Calwell,83793,Meadow Heights Central,395,0.5012658227848101,0.13924050632911392,0.3594936708860759,-0.36202531645569624
VIC,203,Calwell,83808,Attwood,551,0.515426497277677,0.23593466424682397,0.24863883847549909,-0.279491833030853
VIC,203,Calwell,97955,Essendon CALWELL PPVC,629,0.42289348171701113,0.3068362480127186,0.2702702702702703,-0.11605723370429255
VIC,203,Calwell,104227,Gladstone Park (Calwell),671,0.46348733233979134,0.23695976154992549,0.2995529061102832,-0.22652757078986585
VIC,203,Calwell,105516,Westmeadows PPVC,8672,0.5410516605166051,0.17227859778597787,0.286669741697417,-0.36877306273062727
VIC,203,Calwell,108373,Melbourne CALWELL PPVC,197,0.5888324873096447,0.27918781725888325,0.1319796954314721,-0.3096446700507614
VIC,203,Calwell,108477,Special Hospital Team 1,20,0.35,0.35,0.3,0
VIC,203,Calwell,108540,EAV COVID19 Calwell PPVC,423,0.6193853427895981,0.17257683215130024,0.20803782505910165,-0.44680851063829785
VIC,204,Casey,3372,Mooroolbark North,1098,0.37067395264116576,0.32604735883424407,0.30327868852459017,-0.04462659380692169
VIC,204,Casey,3373,Chirnside Park,1852,0.3444924406047516,0.39092872570194387,0.26457883369330454,0.046436285097192276
VIC,204,Casey,3375,Coldstream,823,0.28311057108140947,0.39125151883353587,0.32563791008505466,0.1081409477521264
VIC,204,Casey,3384,Gruyere,382,0.22774869109947643,0.4397905759162304,0.3324607329842932,0.21204188481675396
VIC,204,Casey,3389,Lilydale,1293,0.3248259860788863,0.3433874709976798,0.33178654292343385,0.018561484918793503
VIC,204,Casey,3391,Lilydale West,1244,0.3440514469453376,0.3279742765273312,0.3279742765273312,-0.016077170418006437
VIC,204,Casey,3392,Mooroolbark West,1085,0.3511520737327189,0.3327188940092166,0.3161290322580645,-0.01843317972350228
VIC,204,Casey,3402,Mooroolbark Upper,1352,0.32470414201183434,0.3927514792899408,0.28254437869822485,0.06804733727810647
VIC,204,Casey,3410,Yarra Glen,1252,0.2915335463258786,0.43370607028753994,0.2747603833865815,0.14217252396166136
VIC,204,Casey,4269,Belgrave,847,0.4757969303423849,0.15230224321133412,0.371900826446281,-0.3234946871310508
VIC,204,Casey,4270,Belgrave South,1796,0.36302895322939865,0.2817371937639198,0.35523385300668153,-0.08129175946547884
VIC,204,Casey,4285,Ferny Creek,737,0.4871099050203528,0.23202170963364993,0.2808683853459973,-0.25508819538670285
VIC,204,Casey,4291,Menzies Creek,552,0.4003623188405797,0.28804347826086957,0.3115942028985507,-0.11231884057971014
VIC,204,Casey,4292,Monbulk,1404,0.3425925925925926,0.28703703703703703,0.37037037037037035,-0.05555555555555558
VIC,204,Casey,4298,Sassafras,504,0.4523809523809524,0.1984126984126984,0.3492063492063492,-0.25396825396825395
VIC,204,Casey,4299,Selby,617,0.48946515397082657,0.1880064829821718,0.3225283630470016,-0.30145867098865475
VIC,204,Casey,4300,Tecoma,1558,0.4839537869062901,0.2073170731707317,0.3087291399229782,-0.2766367137355584
VIC,204,Casey,4302,The Patch,662,0.48489425981873113,0.16314199395770393,0.35196374622356497,-0.32175226586102723
VIC,204,Casey,4303,Upwey,1218,0.46798029556650245,0.17898193760262726,0.3530377668308703,-0.2889983579638752
VIC,204,Casey,4868,Badger Creek,636,0.36792452830188677,0.2830188679245283,0.3490566037735849,-0.08490566037735847
VIC,204,Casey,4870,Mount Evelyn West,1566,0.3212005108556833,0.3160919540229885,0.36270753512132825,-0.005108556832694788
VIC,204,Casey,4882,Gladysdale,429,0.2517482517482518,0.337995337995338,0.41025641025641024,0.08624708624708621
VIC,204,Casey,4883,Healesville,535,0.3850467289719626,0.2672897196261682,0.34766355140186916,-0.11775700934579442
VIC,204,Casey,4884,Hoddles Creek,398,0.24623115577889448,0.3417085427135678,0.4120603015075377,0.09547738693467334
VIC,204,Casey,4885,Kilsyth (Casey),1409,0.3683463449254791,0.2831795599716111,0.3484740951029099,-0.08516678495386798
VIC,204,Casey,4887,Kilsyth South,854,0.38875878220140514,0.31030444964871196,0.3009367681498829,-0.07845433255269318
VIC,204,Casey,4888,Launching Place,803,0.29389788293897884,0.286425902864259,0.41967621419676215,-0.007471980074719831
VIC,204,Casey,4889,Macclesfield,558,0.32616487455197135,0.3817204301075269,0.2921146953405018,0.055555555555555525
VIC,204,Casey,4892,Millgrove,675,0.37777777777777777,0.17777777777777778,0.4444444444444444,-0.19999999999999998
VIC,204,Casey,4894,Montrose,1714,0.36406067677946324,0.3413068844807468,0.29463243873978995,-0.022753792298716435
VIC,204,Casey,4895,Montrose South,707,0.33663366336633666,0.36916548797736914,0.2942008486562942,0.03253182461103249
VIC,204,Casey,4896,Mooroolbark,489,0.44785276073619634,0.278118609406953,0.2740286298568507,-0.16973415132924335
VIC,204,Casey,4897,Mooroolbark East,1655,0.3637462235649547,0.3661631419939577,0.2700906344410876,0.0024169184290030454
VIC,204,Casey,4898,Mooroolbark South,1220,0.35081967213114756,0.35,0.29918032786885246,-8.196721311475863e-4
VIC,204,Casey,4900,Mount Evelyn,1361,0.33798677443056574,0.2931667891256429,0.36884643644379134,-0.044819985304922816
VIC,204,Casey,4903,Olinda,541,0.39371534195933455,0.23290203327171904,0.3733826247689464,-0.1608133086876155
VIC,204,Casey,4907,Seville,1182,0.2800338409475465,0.34856175972927245,0.37140439932318103,0.06852791878172593
VIC,204,Casey,4909,Silvan,805,0.2795031055900621,0.41739130434782606,0.3031055900621118,0.13788819875776398
VIC,204,Casey,4914,Wandin Yallock,1249,0.2530024019215372,0.4355484387510008,0.311449159327462,0.18254603682946358
VIC,204,Casey,4917,Warburton,668,0.40119760479041916,0.17964071856287425,0.41916167664670656,-0.2215568862275449
VIC,204,Casey,4918,Warburton East,479,0.3966597077244259,0.21920668058455114,0.38413361169102295,-0.17745302713987474
VIC,204,Casey,4919,Wesburn,694,0.3025936599423631,0.30547550432276654,0.3919308357348703,0.0028818443804034533
VIC,204,Casey,4920,Woori Yallock,1419,0.3262861169837914,0.26849894291754756,0.40521494009866105,-0.05778717406624384
VIC,204,Casey,4921,Yarra Junction,948,0.3037974683544304,0.3080168776371308,0.3881856540084388,0.004219409282700426
VIC,204,Casey,31545,Mount Dandenong,779,0.4120667522464698,0.23234916559691912,0.355584082156611,-0.1797175866495507
VIC,204,Casey,31613,Kallista,689,0.4629898403483309,0.2104499274310595,0.3265602322206096,-0.2525399129172714
VIC,204,Casey,32944,Lilydale CASEY PPVC,13229,0.31272205004157533,0.42686522034923274,0.26041272960919193,0.11414317030765742
VIC,204,Casey,34031,Lilydale Lake,1234,0.31685575364667745,0.3824959481361426,0.3006482982171799,0.06564019448946518
VIC,204,Casey,38409,Healesville Central,1039,0.383060635226179,0.27526467757459094,0.34167468719923005,-0.10779595765158806
VIC,204,Casey,58639,Ringwood CASEY PPVC,949,0.3793466807165437,0.3361433087460485,0.2845100105374078,-0.04320337197049523
VIC,204,Casey,65395,EAV Casey PPVC,18,0.5,0.2777777777777778,0.2222222222222222,-0.2222222222222222
VIC,204,Casey,82852,Boronia CASEY PPVC,3468,0.4126297577854671,0.2494232987312572,0.33794694348327564,-0.1632064590542099
VIC,204,Casey,83711,Lilydale North,760,0.36447368421052634,0.35526315789473684,0.2802631578947368,-0.009210526315789502
VIC,204,Casey,83712,Kilsyth East,378,0.35978835978835977,0.37566137566137564,0.26455026455026454,0.015873015873015872
VIC,204,Casey,83728,Croydon CASEY PPVC,3705,0.36653171390013495,0.3522267206477733,0.2812415654520918,-0.014304993252361675
VIC,204,Casey,83731,Healesville PPVC,4391,0.3614210885902983,0.33022090639945345,0.30835800501024824,-0.03120018219084486
VIC,204,Casey,91332,Upper Ferntree Gully (Casey),377,0.47480106100795755,0.1989389920424403,0.32625994694960214,-0.27586206896551724
VIC,204,Casey,91358,Berwick CASEY PPVC,340,0.3558823529411765,0.29705882352941176,0.34705882352941175,-0.05882352941176472
VIC,204,Casey,97435,Upwey South,728,0.44505494505494503,0.2239010989010989,0.33104395604395603,-0.22115384615384612
VIC,204,Casey,98120,Chirnside Park PPVC,4966,0.34514699959726136,0.4019331453886428,0.25291985501409586,0.056786145791381415
VIC,204,Casey,98122,Scoresby CASEY PPVC,231,0.37662337662337664,0.3116883116883117,0.3116883116883117,-0.06493506493506496
VIC,204,Casey,104236,Emerald (Casey),377,0.4588859416445623,0.16445623342175067,0.376657824933687,-0.29442970822281167
VIC,204,Casey,108510,EAV COVID19 Casey PPVC,477,0.4528301886792453,0.2809224318658281,0.2662473794549266,-0.1719077568134172
VIC,205,Chisholm,3220,Wheelers Hill West,1055,0.47393364928909953,0.34881516587677724,0.17725118483412322,-0.1251184834123223
VIC,205,Chisholm,3221,Glen Waverley Lower,1493,0.4742129939718687,0.3610180843938379,0.16476892163429338,-0.1131949095780308
VIC,205,Chisholm,3225,Clayton North (Chisholm),395,0.6278481012658228,0.21518987341772153,0.1569620253164557,-0.41265822784810124
VIC,205,Chisholm,3228,The Glen,1361,0.520940484937546,0.3409257898603968,0.1381337252020573,-0.18001469507714918
VIC,205,Chisholm,3230,Glen Waverley Heights,736,0.5380434782608695,0.35054347826086957,0.11141304347826086,-0.18749999999999994
VIC,205,Chisholm,3233,Jells Park,1176,0.43452380952380953,0.4141156462585034,0.15136054421768708,-0.020408163265306145
VIC,205,Chisholm,3235,Glen Waverley South,1909,0.4855945521215296,0.38449449973808275,0.12991094814038764,-0.10110005238344683
VIC,205,Chisholm,3239,Oakleigh East (Chisholm),512,0.54296875,0.265625,0.19140625,-0.27734375
VIC,205,Chisholm,3241,Mount Waverley Lower,1131,0.5234305923961097,0.2917771883289125,0.1847922192749779,-0.2316534040671972
VIC,205,Chisholm,3242,Syndal South,1131,0.537577365163572,0.34129089301503096,0.121131741821397,-0.19628647214854106
VIC,205,Chisholm,3243,Wheelers Hill Central,1299,0.4649730561970747,0.3448806774441878,0.1901462663587375,-0.12009237875288686
VIC,205,Chisholm,3246,Wheelers Hill,1359,0.43414275202354674,0.4047093451066961,0.16114790286975716,-0.029433406916850646
VIC,205,Chisholm,3247,Wheelers Hill South,1235,0.44129554655870445,0.3894736842105263,0.16923076923076924,-0.05182186234817815
VIC,205,Chisholm,3417,Ashwood,1895,0.5467018469656992,0.28812664907651714,0.16517150395778363,-0.2585751978891821
VIC,205,Chisholm,3420,Blackburn South,1824,0.5043859649122807,0.3475877192982456,0.14802631578947367,-0.1567982456140351
VIC,205,Chisholm,3421,Box Hill (Chisholm),552,0.6086956521739131,0.22826086956521738,0.16304347826086957,-0.3804347826086957
VIC,205,Chisholm,3422,Box Hill Central,681,0.6725403817914831,0.19676945668135096,0.13069016152716592,-0.4757709251101322
VIC,205,Chisholm,3424,Box Hill South,1067,0.5857544517338332,0.2867853795688847,0.1274601686972821,-0.2989690721649485
VIC,205,Chisholm,3426,Burwood Central,1177,0.5199660152931181,0.31265930331350894,0.16737468139337297,-0.2073067119796092
VIC,205,Chisholm,3430,Mount Waverley West,1621,0.5101789019123998,0.3429981492905614,0.14682294879703886,-0.1671807526218384
VIC,205,Chisholm,3439,Mount Waverley South,1500,0.5366666666666666,0.3273333333333333,0.136,-0.20933333333333332
VIC,205,Chisholm,3443,Wattle Park,1199,0.5471226021684737,0.274395329441201,0.17848206839032527,-0.27272727272727276
VIC,205,Chisholm,3444,Mount Waverley Upper,518,0.581081081081081,0.2644787644787645,0.15444015444015444,-0.3166023166023165
VIC,205,Chisholm,3559,Blackburn (Chisholm),653,0.5895865237366003,0.28024502297090353,0.13016845329249618,-0.3093415007656967
VIC,205,Chisholm,3563,Glen Waverley East,889,0.5421822272215973,0.32845894263217096,0.12935883014623173,-0.2137232845894263
VIC,205,Chisholm,3567,Glen Waverley West,1346,0.4799405646359584,0.3774145616641902,0.1426448736998514,-0.10252600297176823
VIC,205,Chisholm,3569,Glen Waverley North,898,0.5144766146993318,0.3374164810690423,0.14810690423162584,-0.1770601336302895
VIC,205,Chisholm,3570,Laburnum,1138,0.5984182776801406,0.25746924428822493,0.14411247803163443,-0.3409490333919156
VIC,205,Chisholm,3573,Burwood East,724,0.48342541436464087,0.3356353591160221,0.18093922651933703,-0.14779005524861877
VIC,205,Chisholm,3579,Mount Waverley North,1003,0.551345962113659,0.3180458624127617,0.13060817547357925,-0.23330009970089732
VIC,205,Chisholm,3580,Burwood East Lower,1186,0.5177065767284992,0.30101180438448566,0.1812816188870152,-0.21669477234401352
VIC,205,Chisholm,11521,Bennettswood,1177,0.49787595581988103,0.3058623619371283,0.19626168224299065,-0.19201359388275274
VIC,205,Chisholm,12078,Burwood East Upper,1012,0.5395256916996047,0.30434782608695654,0.15612648221343872,-0.2351778656126482
VIC,205,Chisholm,31777,Chadstone East,1371,0.5609044493070752,0.26258205689277897,0.1765134938001459,-0.2983223924142962
VIC,205,Chisholm,32947,Box Hill CHISHOLM PPVC,5850,0.5723076923076923,0.29145299145299147,0.13623931623931623,-0.2808547008547008
VIC,205,Chisholm,35079,Glen Waverley,608,0.5032894736842105,0.375,0.12171052631578948,-0.1282894736842105
VIC,205,Chisholm,65408,EAV Chisholm PPVC,33,0.45454545454545453,0.3939393939393939,0.15151515151515152,-0.06060606060606061
VIC,205,Chisholm,83713,Mount Waverley,957,0.5360501567398119,0.27899686520376177,0.18495297805642633,-0.25705329153605017
VIC,205,Chisholm,83897,Melbourne CHISHOLM PPVC,234,0.5213675213675214,0.2948717948717949,0.18376068376068377,-0.22649572649572652
VIC,205,Chisholm,91464,Mulgrave CHISHOLM PPVC,4387,0.428994757237292,0.42511967175746523,0.14588557100524277,-0.0038750854798267897
VIC,205,Chisholm,91477,Pinewood,2114,0.5037842951750237,0.3297067171239357,0.1665089877010407,-0.17407757805108798
VIC,205,Chisholm,91512,Ringwood CHISHOLM PPVC,95,0.4631578947368421,0.3263157894736842,0.21052631578947367,-0.13684210526315788
VIC,205,Chisholm,97440,Mount Waverley CHISHOLM PPVC,16076,0.49894252301567554,0.3648295595919383,0.13622791739238616,-0.13411296342373724
VIC,205,Chisholm,98121,Oakleigh CHISHOLM PPVC,2387,0.49518223711772097,0.31126937578550484,0.1935483870967742,-0.18391286133221613
VIC,205,Chisholm,104248,Blackburn North (Chisholm),138,0.5217391304347826,0.2391304347826087,0.2391304347826087,-0.2826086956521739
VIC,205,Chisholm,104250,Burwood Heights (Chisholm),606,0.48184818481848185,0.2854785478547855,0.23267326732673269,-0.19636963696369636
VIC,205,Chisholm,104251,Forest Hill (Chisholm),18,0.5555555555555556,0.2777777777777778,0.16666666666666666,-0.2777777777777778
VIC,205,Chisholm,104258,Mulgrave (Chisholm),228,0.4956140350877193,0.24561403508771928,0.25877192982456143,-0.25
VIC,205,Chisholm,104263,Oakleigh (Chisholm),315,0.44761904761904764,0.29523809523809524,0.2571428571428571,-0.1523809523809524
VIC,205,Chisholm,108184,Surrey Hills East (Chisholm),292,0.5513698630136986,0.3493150684931507,0.09931506849315068,-0.20205479452054792
VIC,205,Chisholm,108532,EAV COVID19 Chisholm PPVC,460,0.5652173913043478,0.30869565217391304,0.12608695652173912,-0.25652173913043474
VIC,208,Corio,3250,Anakie,380,0.35,0.35,0.3,0
VIC,208,Corio,3460,Highton South (Corio),1623,0.5945779420825632,0.22119531731361675,0.18422674060382008,-0.37338262476894646
VIC,208,Corio,3464,Belmont North,2291,0.5844609340899171,0.17721518987341772,0.23832387603666522,-0.40724574421649934
VIC,208,Corio,3488,Highton North,1245,0.46586345381526106,0.3967871485943775,0.13734939759036144,-0.06907630522088354
VIC,208,Corio,3506,Belmont,853,0.5451348182883939,0.2321219226260258,0.2227432590855803,-0.3130128956623681
VIC,208,Corio,3528,Geelong South,963,0.6531671858774662,0.12876427829698858,0.21806853582554517,-0.5244029075804777
VIC,208,Corio,3530,Bell Park,1285,0.4801556420233463,0.18832684824902723,0.33151750972762645,-0.2918287937743191
VIC,208,Corio,3532,Geelong West Upper,1009,0.5847373637264618,0.2309217046580773,0.18434093161546086,-0.3538156590683845
VIC,208,Corio,3533,Newtown South,2002,0.5284715284715285,0.3086913086913087,0.16283716283716285,-0.21978021978021978
VIC,208,Corio,3535,Corio Central,1548,0.5768733850129198,0.1111111111111111,0.312015503875969,-0.46576227390180874
VIC,208,Corio,3536,Corio West,699,0.6008583690987125,0.08583690987124463,0.3133047210300429,-0.5150214592274679
VIC,208,Corio,3538,Geelong,1973,0.607704004054739,0.22655854029396857,0.16573745565129244,-0.3811454637607704
VIC,208,Corio,3539,Geelong West,1211,0.5730800990916598,0.19900908340214699,0.22791081750619324,-0.37407101568951284
VIC,208,Corio,3540,Hamlyn Heights,1431,0.5290006988120196,0.21174004192872117,0.25925925925925924,-0.3172606568832984
VIC,208,Corio,3541,Herne Hill,1296,0.6319444444444444,0.18055555555555555,0.1875,-0.45138888888888884
VIC,208,Corio,3543,Lara CBD,1761,0.4934696195343555,0.16013628620102216,0.34639409426462237,-0.3333333333333333
VIC,208,Corio,3544,Lara Central,1312,0.5266768292682927,0.17378048780487804,0.2995426829268293,-0.3528963414634147
VIC,208,Corio,3545,Manifold Heights,1365,0.5802197802197803,0.24468864468864468,0.17509157509157508,-0.33553113553113556
VIC,208,Corio,3546,Newcomb,1269,0.5382190701339638,0.14814814814814814,0.3136327817178881,-0.3900709219858156
VIC,208,Corio,3547,Newcomb South,692,0.5361271676300579,0.20520231213872833,0.2586705202312139,-0.33092485549132955
VIC,208,Corio,3548,Norlane,2423,0.4903012794056954,0.16302104828724723,0.34667767230705737,-0.3272802311184482
VIC,208,Corio,3549,North Shore,1226,0.5709624796084829,0.08564437194127243,0.3433931484502447,-0.48531810766721045
VIC,208,Corio,3550,Bell Post Hill,1610,0.5024844720496895,0.1782608695652174,0.31925465838509315,-0.32422360248447213
VIC,208,Corio,3552,Newtown,1543,0.5534672715489306,0.28839922229423204,0.15813350615683733,-0.26506804925469857
VIC,208,Corio,3554,Thomson,1214,0.5774299835255354,0.12602965403624383,0.29654036243822074,-0.4514003294892916
VIC,208,Corio,31536,Geelong CORIO PPVC,17787,0.527576319784112,0.27857423961320066,0.19384944060268736,-0.24900208017091136
VIC,208,Corio,32828,Highton,1972,0.5603448275862069,0.26926977687626774,0.17038539553752535,-0.2910750507099391
VIC,208,Corio,46542,Highton West,1793,0.5515895147796989,0.2872281093139989,0.1611823759063023,-0.2643614054657
VIC,208,Corio,46551,Lara Lake,1216,0.5411184210526315,0.19572368421052633,0.2631578947368421,-0.3453947368421052
VIC,208,Corio,47829,Corio,2017,0.5324739712444224,0.10411502231036192,0.3634110064452157,-0.4283589489340605
VIC,208,Corio,51223,Bell Park South,760,0.5,0.2013157894736842,0.2986842105263158,-0.2986842105263158
VIC,208,Corio,64628,Barwon CORIO PPVC,9722,0.5717959267640403,0.2465542069533018,0.1816498662826579,-0.32524171981073857
VIC,208,Corio,65583,EAV Corio PPVC,27,0.7037037037037037,0.14814814814814814,0.14814814814814814,-0.5555555555555556
VIC,208,Corio,97421,Lara East,410,0.5463414634146342,0.10975609756097561,0.3439024390243902,-0.4365853658536586
VIC,208,Corio,97652,St Albans Park,1644,0.541970802919708,0.1721411192214112,0.28588807785888076,-0.36982968369829683
VIC,208,Corio,98117,Lara PPVC,6447,0.5228788583837444,0.2202574841011323,0.2568636575151233,-0.30262137428261204
VIC,208,Corio,108422,Special Hospital Team 1,105,0.4857142857142857,0.3047619047619048,0.20952380952380953,-0.18095238095238092
VIC,208,Corio,108667,EAV COVID19 Corio PPVC,518,0.6081081081081081,0.22972972972972974,0.16216216216216217,-0.3783783783783784
VIC,209,Deakin,2949,Vermont East,1120,0.4205357142857143,0.4330357142857143,0.14642857142857144,0.012500000000000011
VIC,209,Deakin,2953,Heathmont,844,0.48104265402843605,0.36018957345971564,0.15876777251184834,-0.1208530805687204
VIC,209,Deakin,2954,Heathmont East,909,0.5203520352035204,0.35533553355335534,0.12431243124312431,-0.16501650165016502
VIC,209,Deakin,2960,Vermont Central,1387,0.4686373467916366,0.4001441961067051,0.13121845710165825,-0.0684931506849315
VIC,209,Deakin,2962,Heathmont North,1742,0.5045924225028703,0.3467278989667049,0.1486796785304248,-0.15786452353616537
VIC,209,Deakin,3376,Croydon Central,416,0.5240384615384616,0.29086538461538464,0.18509615384615385,-0.23317307692307693
VIC,209,Deakin,3378,Croydon North,773,0.44372574385511,0.36351875808538164,0.1927554980595084,-0.08020698576972835
VIC,209,Deakin,3379,Croydon West,852,0.5,0.3485915492957746,0.15140845070422534,-0.15140845070422537
VIC,209,Deakin,3386,Ringwood Upper,1689,0.44404973357015987,0.4055654233274127,0.15038484310242747,-0.03848431024274718
VIC,209,Deakin,3394,Ringwood Central,934,0.4689507494646681,0.37044967880085655,0.16059957173447537,-0.09850107066381153
VIC,209,Deakin,3398,Ringwood,846,0.5141843971631206,0.2895981087470449,0.19621749408983452,-0.2245862884160757
VIC,209,Deakin,3399,Ringwood East,873,0.47880870561282934,0.36082474226804123,0.16036655211912945,-0.11798396334478811
VIC,209,Deakin,3400,Ringwood Heights,989,0.5237613751263903,0.33367037411526795,0.14256825075834176,-0.19009100101112236
VIC,209,Deakin,3562,Burwood Heights (Deakin),1397,0.4767358625626342,0.35576234788833216,0.16750178954903364,-0.12097351467430206
VIC,209,Deakin,3564,Vermont South,1414,0.45756718528995755,0.40523338048090524,0.1371994342291372,-0.05233380480905231
VIC,209,Deakin,3565,Forest Hill (Deakin),364,0.45879120879120877,0.3983516483516483,0.14285714285714285,-0.06043956043956045
VIC,209,Deakin,3566,Blackburn Lake,1599,0.5684803001876173,0.32958098811757347,0.10193871169480925,-0.23889931207004383
VIC,209,Deakin,3568,Heatherdale,846,0.5567375886524822,0.32505910165484636,0.1182033096926714,-0.23167848699763588
VIC,209,Deakin,3575,Mitcham North (Deakin),121,0.4793388429752066,0.34710743801652894,0.17355371900826447,-0.1322314049586777
VIC,209,Deakin,3576,Nunawading South,1547,0.552682611506141,0.3025210084033613,0.14479638009049775,-0.25016160310277963
VIC,209,Deakin,3577,Forest Hill East,1433,0.49057920446615494,0.37264480111653875,0.13677599441730634,-0.11793440334961619
VIC,209,Deakin,3581,Mitcham Lower,1316,0.5159574468085106,0.36854103343465044,0.11550151975683891,-0.1474164133738602
VIC,209,Deakin,3583,Vermont North,877,0.4606613454960091,0.41961231470923605,0.11972633979475485,-0.04104903078677308
VIC,209,Deakin,3584,Vermont South Lower,1231,0.4354183590576767,0.4289195775792039,0.13566206336311942,-0.0064987814784727704
VIC,209,Deakin,4869,Bayswater North,2029,0.4021685559388862,0.38097585017249874,0.21685559388861508,-0.021192705766387432
VIC,209,Deakin,4875,Croydon,1956,0.48466257668711654,0.33640081799591004,0.17893660531697342,-0.1482617586912065
VIC,209,Deakin,4876,Croydon East,1374,0.462882096069869,0.3471615720524017,0.18995633187772926,-0.1157205240174673
VIC,209,Deakin,4877,Croydon South,768,0.4283854166666667,0.3763020833333333,0.1953125,-0.05208333333333337
VIC,209,Deakin,4879,Ringwood East Central,1404,0.5804843304843305,0.28917378917378916,0.13034188034188035,-0.2913105413105413
VIC,209,Deakin,4910,Tinternvale,1386,0.4668109668109668,0.35209235209235207,0.1810966810966811,-0.11471861471861472
VIC,209,Deakin,11514,Heathmont West,877,0.4925883694412771,0.37628278221208666,0.13112884834663627,-0.11630558722919043
VIC,209,Deakin,11525,Croydon Town,741,0.4534412955465587,0.358974358974359,0.18758434547908232,-0.09446693657219973
VIC,209,Deakin,12079,Glen Park,721,0.4521497919556172,0.31761442441054094,0.2302357836338419,-0.13453536754507628
VIC,209,Deakin,31766,Croydon North Upper,1119,0.3932082216264522,0.44414655942806075,0.16264521894548703,0.05093833780160856
VIC,209,Deakin,32108,Ringwood DEAKIN PPVC,16100,0.44857142857142857,0.4259627329192547,0.12546583850931678,-0.022608695652173882
VIC,209,Deakin,34011,Ringwood North (Deakin),1629,0.4045426642111725,0.4462860650705955,0.14917127071823205,0.04174340085942296
VIC,209,Deakin,58637,Box Hill DEAKIN PPVC,3247,0.5149368647982754,0.36741607637819523,0.11764705882352941,-0.14752078842008015
VIC,209,Deakin,65399,Croydon Hills,1768,0.415158371040724,0.4304298642533937,0.15441176470588236,0.015271493212669685
VIC,209,Deakin,65402,EAV Deakin PPVC,30,0.3333333333333333,0.6,0.06666666666666667,0.26666666666666666
VIC,209,Deakin,83715,Bedford Park,777,0.528957528957529,0.2908622908622909,0.18018018018018017,-0.23809523809523814
VIC,209,Deakin,83755,Croydon DEAKIN PPVC,8722,0.406099518459069,0.4347626691125889,0.15913781242834213,0.028663150653519875
VIC,209,Deakin,91645,Kilsyth (Deakin),374,0.42780748663101603,0.32620320855614976,0.24598930481283424,-0.10160427807486627
VIC,209,Deakin,91665,Lilydale DEAKIN PPVC,235,0.4,0.33617021276595743,0.26382978723404255,-0.06382978723404259
VIC,209,Deakin,91710,Warranwood (Deakin),1801,0.3920044419766796,0.4253192670738479,0.18267629094947252,0.033314825097168266
VIC,209,Deakin,98124,Boronia DEAKIN PPVC,1991,0.413360120542441,0.3425414364640884,0.2440984429934706,-0.07081868407835257
VIC,209,Deakin,98125,Scoresby DEAKIN PPVC,819,0.4468864468864469,0.42246642246642246,0.13064713064713065,-0.024420024420024444
VIC,209,Deakin,104312,Blackburn (Deakin),302,0.5231788079470199,0.32450331125827814,0.152317880794702,-0.19867549668874174
VIC,209,Deakin,104341,Antonio Park (Deakin),489,0.5071574642126789,0.3394683026584867,0.15337423312883436,-0.16768916155419222
VIC,209,Deakin,104342,Mitcham (Deakin),352,0.5340909090909091,0.2755681818181818,0.1903409090909091,-0.25852272727272724
VIC,209,Deakin,108372,Melbourne DEAKIN PPVC,186,0.5698924731182796,0.27956989247311825,0.15053763440860216,-0.29032258064516137
VIC,209,Deakin,108653,EAV COVID19 Deakin PPVC,563,0.5168738898756661,0.369449378330373,0.11367673179396093,-0.14742451154529307
