2022 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NT [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:00 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NT,306,Lingiari,8711,Gillen,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,336,-8.26
NT,306,Lingiari,8711,Gillen,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,30,2.4
NT,306,Lingiari,8711,Gillen,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,12,0.96
NT,306,Lingiari,8711,Gillen,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,94,7.51
NT,306,Lingiari,8711,Gillen,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,18,1.44
NT,306,Lingiari,8711,Gillen,999,Informal,Informal,999,N,N,,Informal,79,2.33
NT,306,Lingiari,108366,Home Island PPVC,36968,RYAN,Damien,1,N,N,CLP,NT CLP,22,10.09
NT,306,Lingiari,108366,Home Island PPVC,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,6,2.75
NT,306,Lingiari,108366,Home Island PPVC,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,4,1.83
NT,306,Lingiari,108366,Home Island PPVC,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,2,0.92
NT,306,Lingiari,108366,Home Island PPVC,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,165,75.69
NT,306,Lingiari,108366,Home Island PPVC,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,4,1.83
NT,306,Lingiari,108366,Home Island PPVC,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,2,0.92
NT,306,Lingiari,108366,Home Island PPVC,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,1,0.46
NT,306,Lingiari,108366,Home Island PPVC,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,12,5.5
NT,306,Lingiari,108366,Home Island PPVC,999,Informal,Informal,999,N,N,,Informal,21,8.79
NT,306,Lingiari,8713,Howard Springs,36968,RYAN,Damien,1,N,N,CLP,NT CLP,349,-12.03
NT,306,Lingiari,8713,Howard Springs,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,61,1.1
NT,306,Lingiari,8713,Howard Springs,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,10,1.19
NT,306,Lingiari,8713,Howard Springs,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,95,7.57
NT,306,Lingiari,8713,Howard Springs,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,187,-6.61
NT,306,Lingiari,8713,Howard Springs,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,18,2.14
NT,306,Lingiari,8713,Howard Springs,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,13,1.54
NT,306,Lingiari,8713,Howard Springs,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,75,8.9
NT,306,Lingiari,8713,Howard Springs,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,35,4.15
NT,306,Lingiari,8713,Howard Springs,999,Informal,Informal,999,N,N,,Informal,45,-0.15
NT,306,Lingiari,8714,Humpty Doo,36968,RYAN,Damien,1,N,N,CLP,NT CLP,370,-7.82
NT,306,Lingiari,8714,Humpty Doo,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,87,2.17
NT,306,Lingiari,8714,Humpty Doo,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,22,2.25
NT,306,Lingiari,8714,Humpty Doo,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,120,8.29
NT,306,Lingiari,8714,Humpty Doo,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,218,-7.48
NT,306,Lingiari,8714,Humpty Doo,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,27,2.77
NT,306,Lingiari,8714,Humpty Doo,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,7,0.72
NT,306,Lingiari,8714,Humpty Doo,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,78,7.99
NT,306,Lingiari,8714,Humpty Doo,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,47,4.82
NT,306,Lingiari,8714,Humpty Doo,999,Informal,Informal,999,N,N,,Informal,68,0.96
NT,306,Lingiari,97716,Jabiru PPVC,36968,RYAN,Damien,1,N,N,CLP,NT CLP,59,3.47
NT,306,Lingiari,97716,Jabiru PPVC,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,28,8.29
NT,306,Lingiari,97716,Jabiru PPVC,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,0,0
NT,306,Lingiari,97716,Jabiru PPVC,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,9,-0.73
NT,306,Lingiari,97716,Jabiru PPVC,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,69,-20.73
NT,306,Lingiari,97716,Jabiru PPVC,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,6,3.05
NT,306,Lingiari,97716,Jabiru PPVC,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,3,1.52
NT,306,Lingiari,97716,Jabiru PPVC,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,9,4.57
NT,306,Lingiari,97716,Jabiru PPVC,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,14,7.11
NT,306,Lingiari,97716,Jabiru PPVC,999,Informal,Informal,999,N,N,,Informal,16,1.92
NT,306,Lingiari,83180,Johnston,36968,RYAN,Damien,1,N,N,CLP,NT CLP,348,-13.98
NT,306,Lingiari,83180,Johnston,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,119,1.22
NT,306,Lingiari,83180,Johnston,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,14,1.28
NT,306,Lingiari,83180,Johnston,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,65,2.39
NT,306,Lingiari,83180,Johnston,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,356,-1.61
NT,306,Lingiari,83180,Johnston,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,27,2.47
NT,306,Lingiari,83180,Johnston,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,14,1.28
NT,306,Lingiari,83180,Johnston,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,68,6.23
NT,306,Lingiari,83180,Johnston,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,80,7.33
NT,306,Lingiari,83180,Johnston,999,Informal,Informal,999,N,N,,Informal,62,-0.01
NT,306,Lingiari,8717,Katherine,36968,RYAN,Damien,1,N,N,CLP,NT CLP,202,-9.08
NT,306,Lingiari,8717,Katherine,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,78,5.09
NT,306,Lingiari,8717,Katherine,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,3,0.52
NT,306,Lingiari,8717,Katherine,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,18,-0.92
NT,306,Lingiari,8717,Katherine,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,176,0.53
NT,306,Lingiari,8717,Katherine,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,8,1.38
NT,306,Lingiari,8717,Katherine,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,6,1.04
NT,306,Lingiari,8717,Katherine,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,53,9.17
NT,306,Lingiari,8717,Katherine,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,34,5.88
NT,306,Lingiari,8717,Katherine,999,Informal,Informal,999,N,N,,Informal,45,4.44
NT,306,Lingiari,12068,Katherine East,36968,RYAN,Damien,1,N,N,CLP,NT CLP,79,0.19
NT,306,Lingiari,12068,Katherine East,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,37,10.64
NT,306,Lingiari,12068,Katherine East,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,6,2.83
NT,306,Lingiari,12068,Katherine East,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,6,0.43
NT,306,Lingiari,12068,Katherine East,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,47,-19.51
NT,306,Lingiari,12068,Katherine East,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,2,0.94
NT,306,Lingiari,12068,Katherine East,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,1,0.47
NT,306,Lingiari,12068,Katherine East,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,22,10.38
NT,306,Lingiari,12068,Katherine East,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,12,5.66
NT,306,Lingiari,12068,Katherine East,999,Informal,Informal,999,N,N,,Informal,16,3.17
NT,306,Lingiari,34179,Katherine PPVC,36968,RYAN,Damien,1,N,N,CLP,NT CLP,1110,-2.6
NT,306,Lingiari,34179,Katherine PPVC,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,296,4.9
