StateCo,StateAb,DivName,DivCo,PPName,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,DateFrom,DateTo,TimeFrom,TimeTo
"6","WA","Tangney","15","Cannington TANGNEY PPVC","Unit 1 1280 Albany Hwy","","","","CANNINGTON","WA","6107","83332","Unit 1 1280 Albany Hwy","","CANNINGTON","Office","Albany Hwy","-32.0137566","115.9287907","5112721","None","5770","0","09/05/2022","13/05/2022","8:00","20:00"
"6","WA","Tangney","15","Cannington TANGNEY PPVC","Unit 1 1280 Albany Hwy","","","","CANNINGTON","WA","6107","83332","Unit 1 1280 Albany Hwy","","CANNINGTON","Office","Albany Hwy","-32.0137566","115.9287907","5112721","None","5770","0","14/05/2022","14/05/2022","9:00","16:00"
"6","WA","Tangney","15","Cannington TANGNEY PPVC","Unit 1 1280 Albany Hwy","","","","CANNINGTON","WA","6107","83332","Unit 1 1280 Albany Hwy","","CANNINGTON","Office","Albany Hwy","-32.0137566","115.9287907","5112721","None","5770","0","16/05/2022","19/05/2022","8:00","20:00"
"6","WA","Tangney","15","Cannington TANGNEY PPVC","Unit 1 1280 Albany Hwy","","","","CANNINGTON","WA","6107","83332","Unit 1 1280 Albany Hwy","","CANNINGTON","Office","Albany Hwy","-32.0137566","115.9287907","5112721","None","5770","0","20/05/2022","20/05/2022","8:00","18:00"
"6","WA","Tangney","15","Fremantle TANGNEY PPVC","6 Adelaide St","","","","FREMANTLE","WA","6160","97778","6 Adelaide St","","FREMANTLE","Shopfront","Doorway","-32.053845","115.747106","0","Assisted","1261","0","09/05/2022","13/05/2022","8:00","20:00"
"6","WA","Tangney","15","Fremantle TANGNEY PPVC","6 Adelaide St","","","","FREMANTLE","WA","6160","97778","6 Adelaide St","","FREMANTLE","Shopfront","Doorway","-32.053845","115.747106","0","Assisted","1261","0","14/05/2022","14/05/2022","9:00","16:00"
"6","WA","Tangney","15","Fremantle TANGNEY PPVC","6 Adelaide St","","","","FREMANTLE","WA","6160","97778","6 Adelaide St","","FREMANTLE","Shopfront","Doorway","-32.053845","115.747106","0","Assisted","1261","0","16/05/2022","19/05/2022","8:00","20:00"
"6","WA","Tangney","15","Fremantle TANGNEY PPVC","6 Adelaide St","","","","FREMANTLE","WA","6160","97778","6 Adelaide St","","FREMANTLE","Shopfront","Doorway","-32.053845","115.747106","0","Assisted","1261","0","20/05/2022","20/05/2022","8:00","18:00"
"6","WA","Tangney","15","Maddington TANGNEY PPVC","1852 Albany Hwy","","","","MADDINGTON","WA","6109","107657","1852 Albany Hwy","","MADDINGTON","Gymnasium","doorway","-32.0483866","115.9791807","5113613","None","712","0","14/05/2022","14/05/2022","9:00","16:00"
"6","WA","Tangney","15","Maddington TANGNEY PPVC","1852 Albany Hwy","","","","MADDINGTON","WA","6109","107657","1852 Albany Hwy","","MADDINGTON","Gymnasium","doorway","-32.0483866","115.9791807","5113613","None","712","0","16/05/2022","19/05/2022","8:30","17:30"
"6","WA","Tangney","15","Maddington TANGNEY PPVC","1852 Albany Hwy","","","","MADDINGTON","WA","6109","107657","1852 Albany Hwy","","MADDINGTON","Gymnasium","doorway","-32.0483866","115.9791807","5113613","None","712","0","20/05/2022","20/05/2022","8:30","18:00"
"6","WA","Tangney","15","Melville TANGNEY PPVC","LeisureFit Melville","431 Canning Hwy","","","MELVILLE","WA","6156","64592","LeisureFit Melville","431 Canning Hwy","MELVILLE","Creche","Recreation Centre","-32.03563661","115.79524072","5118128","Assisted","16839","1094","09/05/2022","13/05/2022","8:00","20:00"
"6","WA","Tangney","15","Melville TANGNEY PPVC","LeisureFit Melville","431 Canning Hwy","","","MELVILLE","WA","6156","64592","LeisureFit Melville","431 Canning Hwy","MELVILLE","Creche","Recreation Centre","-32.03563661","115.79524072","5118128","Assisted","16839","1094","14/05/2022","14/05/2022","9:00","16:00"
"6","WA","Tangney","15","Melville TANGNEY PPVC","LeisureFit Melville","431 Canning Hwy","","","MELVILLE","WA","6156","64592","LeisureFit Melville","431 Canning Hwy","MELVILLE","Creche","Recreation Centre","-32.03563661","115.79524072","5118128","Assisted","16839","1094","16/05/2022","19/05/2022","8:00","20:00"
"6","WA","Tangney","15","Melville TANGNEY PPVC","LeisureFit Melville","431 Canning Hwy","","","MELVILLE","WA","6156","64592","LeisureFit Melville","431 Canning Hwy","MELVILLE","Creche","Recreation Centre","-32.03563661","115.79524072","5118128","Assisted","16839","1094","20/05/2022","20/05/2022","8:00","18:00"
"6","WA","Tangney","15","Melville TANGNEY PPVC","LeisureFit Melville","431 Canning Hwy","","","MELVILLE","WA","6156","64592","LeisureFit Melville","431 Canning Hwy","MELVILLE","Creche","Recreation Centre","-32.03563661","115.79524072","5118128","Assisted","16839","1094","21/05/2022","21/05/2022","8:00","18:00"
"6","WA","Tangney","15","Perth CBD East TANGNEY PPVC","228 Adelaide Tce","","","","PERTH","WA","6000","99645","228 Adelaide Tce","","PERTH","Office","Adelaide Tce","-31.95791661","115.8677207","5104153","Assisted","852","0","09/05/2022","13/05/2022","7:00","18:00"
"6","WA","Tangney","15","Perth CBD East TANGNEY PPVC","228 Adelaide Tce","","","","PERTH","WA","6000","99645","228 Adelaide Tce","","PERTH","Office","Adelaide Tce","-31.95791661","115.8677207","5104153","Assisted","852","0","14/05/2022","14/05/2022","9:00","16:00"
"6","WA","Tangney","15","Perth CBD East TANGNEY PPVC","228 Adelaide Tce","","","","PERTH","WA","6000","99645","228 Adelaide Tce","","PERTH","Office","Adelaide Tce","-31.95791661","115.8677207","5104153","Assisted","852","0","16/05/2022","20/05/2022","7:00","18:00"
"6","WA","Tangney","15","Perth CBD West TANGNEY PPVC","432 Murray St","","","","PERTH","WA","6000","94436","432 Murray St","","PERTH","Office","Murray St","-31.95064661","115.85319071","5104150","Full","981","0","09/05/2022","13/05/2022","7:00","18:00"
"6","WA","Tangney","15","Perth CBD West TANGNEY PPVC","432 Murray St","","","","PERTH","WA","6000","94436","432 Murray St","","PERTH","Office","Murray St","-31.95064661","115.85319071","5104150","Full","981","0","14/05/2022","14/05/2022","9:00","16:00"
"6","WA","Tangney","15","Perth CBD West TANGNEY PPVC","432 Murray St","","","","PERTH","WA","6000","94436","432 Murray St","","PERTH","Office","Murray St","-31.95064661","115.85319071","5104150","Full","981","0","16/05/2022","20/05/2022","7:00","18:00"
"6","WA","Tangney","15","Southern River TANGNEY PPVC","Southern River Square Shopping Centre","Lot 11  Southern River Rd","","","SOUTHERN RIVER","WA","6110","107656","Southern River Square Shopping Centre","Lot 11  Southern River Rd","SOUTHERN RIVER","Shopfront","doorway","-32.1000619330947","115.965814524225","5113525","None","588","0","14/05/2022","14/05/2022","9:00","16:00"
"6","WA","Tangney","15","Southern River TANGNEY PPVC","Southern River Square Shopping Centre","Lot 11  Southern River Rd","","","SOUTHERN RIVER","WA","6110","107656","Southern River Square Shopping Centre","Lot 11  Southern River Rd","SOUTHERN RIVER","Shopfront","doorway","-32.1000619330947","115.965814524225","5113525","None","588","0","16/05/2022","19/05/2022","8:30","17:30"
"6","WA","Tangney","15","Southern River TANGNEY PPVC","Southern River Square Shopping Centre","Lot 11  Southern River Rd","","","SOUTHERN RIVER","WA","6110","107656","Southern River Square Shopping Centre","Lot 11  Southern River Rd","SOUTHERN RIVER","Shopfront","doorway","-32.1000619330947","115.965814524225","5113525","None","588","0","20/05/2022","20/05/2022","8:30","18:00"
"6","WA","Tangney","15","Willetton PPVC","Unit 3 4 Whyalla St","","","","WILLETTON","WA","6155","97750","Unit 3 4 Whyalla St","","WILLETTON","Shopfront","Double doors.","-32.0416053","115.88093939","5113103","Full","2846","370","14/05/2022","14/05/2022","9:00","16:00"
"6","WA","Tangney","15","Willetton PPVC","Unit 3 4 Whyalla St","","","","WILLETTON","WA","6155","97750","Unit 3 4 Whyalla St","","WILLETTON","Shopfront","Double doors.","-32.0416053","115.88093939","5113103","Full","2846","370","16/05/2022","19/05/2022","8:30","17:30"
"6","WA","Tangney","15","Willetton PPVC","Unit 3 4 Whyalla St","","","","WILLETTON","WA","6155","97750","Unit 3 4 Whyalla St","","WILLETTON","Shopfront","Double doors.","-32.0416053","115.88093939","5113103","Full","2846","370","20/05/2022","20/05/2022","8:30","18:00"
"7","TAS","Bass","1","Launceston BASS PPVC","59 Bathurst St ","","","","LAUNCESTON","TAS","7250","33906","59 Bathurst St ","","LAUNCESTON","Shopfront","automatic glass door","-41.4421509","147.1368194","6103810","Assisted","17903","1686","09/05/2022","13/05/2022","8:00","20:00"
"7","TAS","Bass","1","Launceston BASS PPVC","59 Bathurst St ","","","","LAUNCESTON","TAS","7250","33906","59 Bathurst St ","","LAUNCESTON","Shopfront","automatic glass door","-41.4421509","147.1368194","6103810","Assisted","17903","1686","14/05/2022","14/05/2022","9:00","16:00"
"7","TAS","Bass","1","Launceston BASS PPVC","59 Bathurst St ","","","","LAUNCESTON","TAS","7250","33906","59 Bathurst St ","","LAUNCESTON","Shopfront","automatic glass door","-41.4421509","147.1368194","6103810","Assisted","17903","1686","16/05/2022","19/05/2022","8:00","20:00"
"7","TAS","Bass","1","Launceston BASS PPVC","59 Bathurst St ","","","","LAUNCESTON","TAS","7250","33906","59 Bathurst St ","","LAUNCESTON","Shopfront","automatic glass door","-41.4421509","147.1368194","6103810","Assisted","17903","1686","20/05/2022","20/05/2022","8:00","18:00"
"7","TAS","Bass","1","Launceston BASS PPVC","59 Bathurst St ","","","","LAUNCESTON","TAS","7250","33906","59 Bathurst St ","","LAUNCESTON","Shopfront","automatic glass door","-41.4421509","147.1368194","6103810","Assisted","17903","1686","21/05/2022","21/05/2022","8:00","18:00"
"7","TAS","Braddon","2","Burnie PPVC","Burnie Arts & Function Centre","77 Wilmot St","","","BURNIE","TAS","7320","33832","Burnie Arts & Function Centre","77 Wilmot St","BURNIE","Gallery Space","Gallery Entrance ","-41.0512749227555","145.902550294676","6107704","None","11525","590","09/05/2022","13/05/2022","8:30","17:30"
"7","TAS","Braddon","2","Burnie PPVC","Burnie Arts & Function Centre","77 Wilmot St","","","BURNIE","TAS","7320","33832","Burnie Arts & Function Centre","77 Wilmot St","BURNIE","Gallery Space","Gallery Entrance ","-41.0512749227555","145.902550294676","6107704","None","11525","590","14/05/2022","14/05/2022","9:00","16:00"
"7","TAS","Braddon","2","Burnie PPVC","Burnie Arts & Function Centre","77 Wilmot St","","","BURNIE","TAS","7320","33832","Burnie Arts & Function Centre","77 Wilmot St","BURNIE","Gallery Space","Gallery Entrance ","-41.0512749227555","145.902550294676","6107704","None","11525","590","16/05/2022","19/05/2022","8:30","17:30"
"7","TAS","Braddon","2","Burnie PPVC","Burnie Arts & Function Centre","77 Wilmot St","","","BURNIE","TAS","7320","33832","Burnie Arts & Function Centre","77 Wilmot St","BURNIE","Gallery Space","Gallery Entrance ","-41.0512749227555","145.902550294676","6107704","None","11525","590","20/05/2022","20/05/2022","8:30","18:00"
"7","TAS","Braddon","2","Burnie PPVC","Burnie Arts & Function Centre","77 Wilmot St","","","BURNIE","TAS","7320","33832","Burnie Arts & Function Centre","77 Wilmot St","BURNIE","Gallery Space","Gallery Entrance ","-41.0512749227555","145.902550294676","6107704","None","11525","590","21/05/2022","21/05/2022","8:00","18:00"
"7","TAS","Braddon","2","Devonport BRADDON PPVC","paranaple centre","Level 3, 137 Rooke St","","","DEVONPORT","TAS","7310","33831","paranaple centre","Level 3 137 Rooke St  ","DEVONPORT","Formby Room","paranaple centre","-41.1775917870202","146.360545999271","6108501","Assisted","11297","812","09/05/2022","13/05/2022","8:30","17:30"
"7","TAS","Braddon","2","Devonport BRADDON PPVC","paranaple centre","Level 3, 137 Rooke St","","","DEVONPORT","TAS","7310","33831","paranaple centre","Level 3 137 Rooke St  ","DEVONPORT","Formby Room","paranaple centre","-41.1775917870202","146.360545999271","6108501","Assisted","11297","812","14/05/2022","14/05/2022","9:00","16:00"
"7","TAS","Braddon","2","Devonport BRADDON PPVC","paranaple centre","Level 3, 137 Rooke St","","","DEVONPORT","TAS","7310","33831","paranaple centre","Level 3 137 Rooke St  ","DEVONPORT","Formby Room","paranaple centre","-41.1775917870202","146.360545999271","6108501","Assisted","11297","812","16/05/2022","19/05/2022","8:30","17:30"
"7","TAS","Braddon","2","Devonport BRADDON PPVC","paranaple centre","Level 3, 137 Rooke St","","","DEVONPORT","TAS","7310","33831","paranaple centre","Level 3 137 Rooke St  ","DEVONPORT","Formby Room","paranaple centre","-41.1775917870202","146.360545999271","6108501","Assisted","11297","812","20/05/2022","20/05/2022","8:30","18:00"
"7","TAS","Braddon","2","Devonport BRADDON PPVC","paranaple centre","Level 3, 137 Rooke St","","","DEVONPORT","TAS","7310","33831","paranaple centre","Level 3 137 Rooke St  ","DEVONPORT","Formby Room","paranaple centre","-41.1775917870202","146.360545999271","6108501","Assisted","11297","812","21/05/2022","21/05/2022","8:00","18:00"
"7","TAS","Braddon","2","Queenstown PPVC","West Coast Council Offices","11 Sticht St","","","QUEENSTOWN","TAS","7467","34052","West Coast Council Offices","11 Sticht St  ","QUEENSTOWN","Council Chambers Room 2","Council Chambers Door","-42.0806015736686","145.555608992837","6109711","Assisted","905","24","14/05/2022","14/05/2022","9:00","16:00"
"7","TAS","Braddon","2","Queenstown PPVC","West Coast Council Offices","11 Sticht St","","","QUEENSTOWN","TAS","7467","34052","West Coast Council Offices","11 Sticht St  ","QUEENSTOWN","Council Chambers Room 2","Council Chambers Door","-42.0806015736686","145.555608992837","6109711","Assisted","905","24","16/05/2022","19/05/2022","8:30","17:30"
"7","TAS","Braddon","2","Queenstown PPVC","West Coast Council Offices","11 Sticht St","","","QUEENSTOWN","TAS","7467","34052","West Coast Council Offices","11 Sticht St  ","QUEENSTOWN","Council Chambers Room 2","Council Chambers Door","-42.0806015736686","145.555608992837","6109711","Assisted","905","24","20/05/2022","20/05/2022","8:30","18:00"
"7","TAS","Braddon","2","Ulverstone PPVC","1/21 Alexandra Rd","","","","ULVERSTONE","TAS","7315","83750","1/21 Alexandra Rd","","ULVERSTONE","Shopfront","Alexandra Road","-41.15811059","146.1749621","6108202","Assisted","4160","87","14/05/2022","14/05/2022","9:00","16:00"
"7","TAS","Braddon","2","Ulverstone PPVC","1/21 Alexandra Rd","","","","ULVERSTONE","TAS","7315","83750","1/21 Alexandra Rd","","ULVERSTONE","Shopfront","Alexandra Road","-41.15811059","146.1749621","6108202","Assisted","4160","87","16/05/2022","19/05/2022","8:30","17:30"
"7","TAS","Braddon","2","Ulverstone PPVC","1/21 Alexandra Rd","","","","ULVERSTONE","TAS","7315","83750","1/21 Alexandra Rd","","ULVERSTONE","Shopfront","Alexandra Road","-41.15811059","146.1749621","6108202","Assisted","4160","87","20/05/2022","20/05/2022","8:30","18:00"
"7","TAS","Clark","3","Glenorchy CLARK PPVC","YMCA of Hobart (Glenorchy)","8a Constance Ave","","","GLENORCHY","TAS","7010","58685","YMCA of Hobart (Glenorchy)","8a Constance Ave","GLENORCHY","Gymnasium","Constance Ave","-42.8323205760368","147.278496398945","6101707","Assisted","10163","551","09/05/2022","13/05/2022","8:30","17:30"
"7","TAS","Clark","3","Glenorchy CLARK PPVC","YMCA of Hobart (Glenorchy)","8a Constance Ave","","","GLENORCHY","TAS","7010","58685","YMCA of Hobart (Glenorchy)","8a Constance Ave","GLENORCHY","Gymnasium","Constance Ave","-42.8323205760368","147.278496398945","6101707","Assisted","10163","551","14/05/2022","14/05/2022","9:00","16:00"
"7","TAS","Clark","3","Glenorchy CLARK PPVC","YMCA of Hobart (Glenorchy)","8a Constance Ave","","","GLENORCHY","TAS","7010","58685","YMCA of Hobart (Glenorchy)","8a Constance Ave","GLENORCHY","Gymnasium","Constance Ave","-42.8323205760368","147.278496398945","6101707","Assisted","10163","551","16/05/2022","19/05/2022","8:30","17:30"
"7","TAS","Clark","3","Glenorchy CLARK PPVC","YMCA of Hobart (Glenorchy)","8a Constance Ave","","","GLENORCHY","TAS","7010","58685","YMCA of Hobart (Glenorchy)","8a Constance Ave","GLENORCHY","Gymnasium","Constance Ave","-42.8323205760368","147.278496398945","6101707","Assisted","10163","551","20/05/2022","20/05/2022","8:30","18:00"
"7","TAS","Clark","3","Hobart CLARK PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","31107","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","9990","1949","09/05/2022","10/05/2022","8:00","20:00"
"7","TAS","Clark","3","Hobart CLARK PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","31107","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","9990","1949","11/05/2022","11/05/2022","8:00","17:30"
"7","TAS","Clark","3","Hobart CLARK PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","31107","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","9990","1949","12/05/2022","13/05/2022","8:00","20:00"
"7","TAS","Clark","3","Hobart CLARK PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","31107","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","9990","1949","14/05/2022","14/05/2022","9:00","16:00"
"7","TAS","Clark","3","Hobart CLARK PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","31107","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","9990","1949","16/05/2022","19/05/2022","8:00","20:00"
"7","TAS","Clark","3","Hobart CLARK PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","31107","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","9990","1949","20/05/2022","20/05/2022","8:00","18:00"
"7","TAS","Clark","3","Hobart CLARK PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","31107","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","9990","1949","21/05/2022","21/05/2022","8:00","18:00"
"7","TAS","Franklin","4","Hobart FRANKLIN PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","58681","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","3759","0","09/05/2022","10/05/2022","8:00","20:00"
"7","TAS","Franklin","4","Hobart FRANKLIN PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","58681","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","3759","0","11/05/2022","11/05/2022","8:00","17:30"
"7","TAS","Franklin","4","Hobart FRANKLIN PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","58681","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","3759","0","12/05/2022","13/05/2022","8:00","20:00"
"7","TAS","Franklin","4","Hobart FRANKLIN PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","58681","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","3759","0","14/05/2022","14/05/2022","9:00","16:00"
"7","TAS","Franklin","4","Hobart FRANKLIN PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","58681","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","3759","0","16/05/2022","19/05/2022","8:00","20:00"
"7","TAS","Franklin","4","Hobart FRANKLIN PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","58681","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","3759","0","20/05/2022","20/05/2022","8:00","18:00"
"7","TAS","Franklin","4","Kingston PPVC","Kingborough Community Hub","7 Goshawk Way","","","KINGSTON","TAS","7050","58684","Kingborough Community Hub","7 Goshawk Way  ","KINGSTON","Multi-purpose room","","-42.9745894","147.3079742","6102221","Assisted","6447","629","09/05/2022","13/05/2022","8:30","17:30"
"7","TAS","Franklin","4","Kingston PPVC","Kingborough Community Hub","7 Goshawk Way","","","KINGSTON","TAS","7050","58684","Kingborough Community Hub","7 Goshawk Way  ","KINGSTON","Multi-purpose room","","-42.9745894","147.3079742","6102221","Assisted","6447","629","14/05/2022","14/05/2022","9:00","16:00"
"7","TAS","Franklin","4","Kingston PPVC","Kingborough Community Hub","7 Goshawk Way","","","KINGSTON","TAS","7050","58684","Kingborough Community Hub","7 Goshawk Way  ","KINGSTON","Multi-purpose room","","-42.9745894","147.3079742","6102221","Assisted","6447","629","16/05/2022","19/05/2022","8:30","17:30"
"7","TAS","Franklin","4","Kingston PPVC","Kingborough Community Hub","7 Goshawk Way","","","KINGSTON","TAS","7050","58684","Kingborough Community Hub","7 Goshawk Way  ","KINGSTON","Multi-purpose room","","-42.9745894","147.3079742","6102221","Assisted","6447","629","20/05/2022","20/05/2022","8:30","18:00"
"7","TAS","Franklin","4","Rosny PPVC","Blundstone Arena","15 Derwent St","","","BELLERIVE","TAS","7018","34054","Blundstone Arena","15 Derwent St","BELLERIVE","Corporate boxes","","-42.87768342","147.37354528","6100409","None","7024","809","09/05/2022","12/05/2022","8:30","17:30"
"7","TAS","Franklin","4","Rosny PPVC","Blundstone Arena","15 Derwent St","","","BELLERIVE","TAS","7018","34054","Blundstone Arena","15 Derwent St","BELLERIVE","Corporate boxes","","-42.87768342","147.37354528","6100409","None","7024","809","16/05/2022","17/05/2022","8:30","17:30"
"7","TAS","Franklin","4","Rosny PPVC","Blundstone Arena","15 Derwent St","","","BELLERIVE","TAS","7018","34054","Blundstone Arena","15 Derwent St","BELLERIVE","Corporate boxes","","-42.87768342","147.37354528","6100409","None","7024","809","18/05/2022","19/05/2022","8:30","20:00"
"7","TAS","Franklin","4","Rosny PPVC","Blundstone Arena","15 Derwent St","","","BELLERIVE","TAS","7018","34054","Blundstone Arena","15 Derwent St","BELLERIVE","Corporate boxes","","-42.87768342","147.37354528","6100409","None","7024","809","20/05/2022","20/05/2022","8:30","18:00"
"7","TAS","Franklin","4","Rosny PPVC","Blundstone Arena","15 Derwent St","","","BELLERIVE","TAS","7018","34054","Blundstone Arena","15 Derwent St","BELLERIVE","Corporate boxes","","-42.87768342","147.37354528","6100409","None","7024","809","21/05/2022","21/05/2022","8:00","18:00"
"7","TAS","Lyons","5","Devonport LYONS PPVC","paranaple centre","Level 3, 137 Rooke St","","","DEVONPORT","TAS","7310","83159","paranaple centre","Level 3 137 Rooke St  ","DEVONPORT","Formby Room","paranaple centre","-41.1775917870202","146.360545999271","6108501","Assisted","934","0","09/05/2022","13/05/2022","8:30","17:30"
"7","TAS","Lyons","5","Devonport LYONS PPVC","paranaple centre","Level 3, 137 Rooke St","","","DEVONPORT","TAS","7310","83159","paranaple centre","Level 3 137 Rooke St  ","DEVONPORT","Formby Room","paranaple centre","-41.1775917870202","146.360545999271","6108501","Assisted","934","0","14/05/2022","14/05/2022","9:00","16:00"
"7","TAS","Lyons","5","Devonport LYONS PPVC","paranaple centre","Level 3, 137 Rooke St","","","DEVONPORT","TAS","7310","83159","paranaple centre","Level 3 137 Rooke St  ","DEVONPORT","Formby Room","paranaple centre","-41.1775917870202","146.360545999271","6108501","Assisted","934","0","16/05/2022","19/05/2022","8:30","17:30"
"7","TAS","Lyons","5","Devonport LYONS PPVC","paranaple centre","Level 3, 137 Rooke St","","","DEVONPORT","TAS","7310","83159","paranaple centre","Level 3 137 Rooke St  ","DEVONPORT","Formby Room","paranaple centre","-41.1775917870202","146.360545999271","6108501","Assisted","934","0","20/05/2022","20/05/2022","8:30","18:00"
"7","TAS","Lyons","5","Glenorchy LYONS PPVC","YMCA of Hobart (Glenorchy)","8a Constance Ave","","","GLENORCHY","TAS","7010","83160","YMCA of Hobart (Glenorchy)","8a Constance Ave","GLENORCHY","Gymnasium","Constance Ave","-42.8323205760368","147.278496398945","6101707","Assisted","2267","0","09/05/2022","13/05/2022","8:30","17:30"
"7","TAS","Lyons","5","Glenorchy LYONS PPVC","YMCA of Hobart (Glenorchy)","8a Constance Ave","","","GLENORCHY","TAS","7010","83160","YMCA of Hobart (Glenorchy)","8a Constance Ave","GLENORCHY","Gymnasium","Constance Ave","-42.8323205760368","147.278496398945","6101707","Assisted","2267","0","14/05/2022","14/05/2022","9:00","16:00"
"7","TAS","Lyons","5","Glenorchy LYONS PPVC","YMCA of Hobart (Glenorchy)","8a Constance Ave","","","GLENORCHY","TAS","7010","83160","YMCA of Hobart (Glenorchy)","8a Constance Ave","GLENORCHY","Gymnasium","Constance Ave","-42.8323205760368","147.278496398945","6101707","Assisted","2267","0","16/05/2022","19/05/2022","8:30","17:30"
"7","TAS","Lyons","5","Glenorchy LYONS PPVC","YMCA of Hobart (Glenorchy)","8a Constance Ave","","","GLENORCHY","TAS","7010","83160","YMCA of Hobart (Glenorchy)","8a Constance Ave","GLENORCHY","Gymnasium","Constance Ave","-42.8323205760368","147.278496398945","6101707","Assisted","2267","0","20/05/2022","20/05/2022","8:30","18:00"
"7","TAS","Lyons","5","Hobart LYONS PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","82850","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","1006","0","09/05/2022","10/05/2022","8:00","20:00"
"7","TAS","Lyons","5","Hobart LYONS PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","82850","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","1006","0","11/05/2022","11/05/2022","8:00","17:30"
"7","TAS","Lyons","5","Hobart LYONS PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","82850","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","1006","0","12/05/2022","13/05/2022","8:00","20:00"
"7","TAS","Lyons","5","Hobart LYONS PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","82850","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","1006","0","14/05/2022","14/05/2022","9:00","16:00"
"7","TAS","Lyons","5","Hobart LYONS PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","82850","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","1006","0","16/05/2022","19/05/2022","8:00","20:00"
"7","TAS","Lyons","5","Hobart LYONS PPVC","Hobart City Hall","57-63 Macquarie St","","","HOBART","TAS","7000","82850","Hobart City Hall","57-63 Macquarie St","HOBART","Hall","Macquarie St","-42.880739","147.331806","6102719","Full","1006","0","20/05/2022","20/05/2022","8:00","18:00"
"7","TAS","Lyons","5","Launceston LYONS PPVC","59 Bathurst St ","","","","LAUNCESTON","TAS","7250","58627","59 Bathurst St ","","LAUNCESTON","Shopfront","automatic glass door","-41.4421509","147.1368194","6103810","Assisted","4545","0","09/05/2022","13/05/2022","8:00","20:00"
"7","TAS","Lyons","5","Launceston LYONS PPVC","59 Bathurst St ","","","","LAUNCESTON","TAS","7250","58627","59 Bathurst St ","","LAUNCESTON","Shopfront","automatic glass door","-41.4421509","147.1368194","6103810","Assisted","4545","0","14/05/2022","14/05/2022","9:00","16:00"
